guidislink,href,id,link,links,media_thumbnail,published,published_parsed,summary,summary_detail,title,title_detail,scraping_date
False,,https://www.sciencedaily.com/releases/2019/03/190313091935.htm,https://www.sciencedaily.com/releases/2019/03/190313091935.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190313091935.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190313091935-large.jpg', 'height': '307', 'width': '300'}]","Wed, 13 Mar 2019 09:19:35 EDT","[2019, 3, 13, 13, 19, 35, 2, 72, 0]","In everyday life, blinking lights can send signals -- for example, that a car is going to turn. Now, researchers have engineered tiny 'blinkers' that reveal single molecules of RNA or protein inside cells based on the duration and frequency of each flash. The research could allow scientists to see the locations of many different biomolecules in a cell simultaneously, possibly leading to better diagnostics and treatments.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/human_biology.xml', 'value': ""In everyday life, blinking lights can send signals -- for example, that a car is going to turn. Now, researchers have engineered tiny 'blinkers' that reveal single molecules of RNA or protein inside cells based on the duration and frequency of each flash. The research could allow scientists to see the locations of many different biomolecules in a cell simultaneously, possibly leading to better diagnostics and treatments.""}",Tiny 'blinkers' enable simultaneous imaging of multiple biomolecules,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/human_biology.xml', 'value': ""Tiny 'blinkers' enable simultaneous imaging of multiple biomolecules""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190225075610.htm,https://www.sciencedaily.com/releases/2019/02/190225075610.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190225075610.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190225075610-large.jpg', 'height': '213', 'width': '300'}]","Mon, 25 Feb 2019 07:56:10 EST","[2019, 2, 25, 12, 56, 10, 0, 56, 0]","Estrogen in the brain is important to keep neurons communicating and memories being made, scientists report.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'Estrogen in the brain is important to keep neurons communicating and memories being made, scientists report.'}",Estrogen made by neurons important to making memories,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'Estrogen made by neurons important to making memories'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2016/11/161108130313.htm,https://www.sciencedaily.com/releases/2016/11/161108130313.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2016/11/161108130313.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2016/11/161108130313-large.jpg', 'height': '225', 'width': '300'}]","Tue, 08 Nov 2016 13:03:13 EST","[2016, 11, 8, 18, 3, 13, 1, 313, 0]","Two professors have examined new data suggesting that the number of student applications for residency programs has gotten out of hand, creating a problem that needs to be solved.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': 'Two professors have examined new data suggesting that the number of student applications for residency programs has gotten out of hand, creating a problem that needs to be solved.'}",Medical professors question 'residency placement fever',"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': ""Medical professors question 'residency placement fever'""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190326105705.htm,https://www.sciencedaily.com/releases/2019/03/190326105705.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326105705.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326105705-large.jpg', 'height': '200', 'width': '300'}]","Tue, 26 Mar 2019 10:57:05 EDT","[2019, 3, 26, 14, 57, 5, 1, 85, 0]","Researchers report on a technique for administering contraceptive hormones through special backings on jewelry such as earrings, wristwatches, rings or necklaces. The contraceptive hormones are contained in patches applied to portions of the jewelry in contact with the skin, allowing the drugs to be absorbed into the body.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': 'Researchers report on a technique for administering contraceptive hormones through special backings on jewelry such as earrings, wristwatches, rings or necklaces. The contraceptive hormones are contained in patches applied to portions of the jewelry in contact with the skin, allowing the drugs to be absorbed into the body.'}",Contraceptive jewelry could offer a new family planning approach,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': 'Contraceptive jewelry could offer a new family planning approach'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190208094330.htm,https://www.sciencedaily.com/releases/2019/02/190208094330.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190208094330.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190208094330-large.jpg', 'height': '350', 'width': '300'}]","Fri, 08 Feb 2019 09:43:30 EST","[2019, 2, 8, 14, 43, 30, 4, 39, 0]","The bone marrow disease myelofibrosis is stimulated by excessive signaling from vitamin D and immune cells known as macrophages, reveals a research team. These findings could help to develop alternative treatments that do not target problem genes.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'The bone marrow disease myelofibrosis is stimulated by excessive signaling from vitamin D and immune cells known as macrophages, reveals a research team. These findings could help to develop alternative treatments that do not target problem genes.'}",Vitamin D and immune cells stimulate bone marrow disease,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Vitamin D and immune cells stimulate bone marrow disease'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/12/181210091024.htm,https://www.sciencedaily.com/releases/2018/12/181210091024.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/12/181210091024.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/12/181210091024-large.jpg', 'height': '162', 'width': '300'}]","Mon, 10 Dec 2018 09:10:24 EST","[2018, 12, 10, 14, 10, 24, 0, 344, 0]","Researchers have identified in live human brains new radioactive 'tracer' molecules that bind to and 'light up' tau tangles, a protein associated with a number of neurodegenerative diseases including Alzheimer's disease and other related dementias.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""Researchers have identified in live human brains new radioactive 'tracer' molecules that bind to and 'light up' tau tangles, a protein associated with a number of neurodegenerative diseases including Alzheimer's disease and other related dementias.""}",Promising diagnostic tool for Alzheimer's disease,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""Promising diagnostic tool for Alzheimer's disease""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190315095808.htm,https://www.sciencedaily.com/releases/2019/03/190315095808.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190315095808.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190315095808-large.jpg', 'height': '204', 'width': '300'}]","Fri, 15 Mar 2019 09:58:08 EDT","[2019, 3, 15, 13, 58, 8, 4, 74, 0]","People left blind by retinal degeneration have one option: electronic eye implants. Neuroscientists have now developed an alternative: gene therapy that, in tests, restored vision in blind mice. A gene for green opsin delivered via virus gave blind mice enough sight to discern patterns on an iPad at a resolution sufficient for humans to read. Given existing AAV eye therapies already approved, this new therapy could be ready for clinical trials in three years.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/genes.xml', 'value': 'People left blind by retinal degeneration have one option: electronic eye implants. Neuroscientists have now developed an alternative: gene therapy that, in tests, restored vision in blind mice. A gene for green opsin delivered via virus gave blind mice enough sight to discern patterns on an iPad at a resolution sufficient for humans to read. Given existing AAV eye therapies already approved, this new therapy could be ready for clinical trials in three years.'}","With single gene insertion, blind mice regain sight","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/genes.xml', 'value': 'With single gene insertion, blind mice regain sight'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190307081029.htm,https://www.sciencedaily.com/releases/2019/03/190307081029.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190307081029.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190307081029-large.jpg', 'height': '200', 'width': '300'}]","Thu, 07 Mar 2019 08:10:29 EST","[2019, 3, 7, 13, 10, 29, 3, 66, 0]",It seems that napping may do more than just reboot our energy level and improve our mood. New research has found that people who took advantage of a midday snooze were more likely to have a noticeable drop in blood pressure compared with those who didn't nap.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/heart_disease.xml', 'value': ""It seems that napping may do more than just reboot our energy level and improve our mood. New research has found that people who took advantage of a midday snooze were more likely to have a noticeable drop in blood pressure compared with those who didn't nap.""}",A nap a day keeps high blood pressure at bay,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/heart_disease.xml', 'value': 'A nap a day keeps high blood pressure at bay'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/01/190117142047.htm,https://www.sciencedaily.com/releases/2019/01/190117142047.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/01/190117142047.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/01/190117142047-large.jpg', 'height': '200', 'width': '300'}]","Thu, 17 Jan 2019 14:20:47 EST","[2019, 1, 17, 19, 20, 47, 3, 17, 0]",Researchers have tweaked the recipe for coaxing human stem cells into insulin-secreting beta cells and shown that the resulting cells are more responsive to fluctuating glucose levels in the blood.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Researchers have tweaked the recipe for coaxing human stem cells into insulin-secreting beta cells and shown that the resulting cells are more responsive to fluctuating glucose levels in the blood.'}",New hope for stem cell approach to treating diabetes,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'New hope for stem cell approach to treating diabetes'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190320102020.htm,https://www.sciencedaily.com/releases/2019/03/190320102020.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190320102020.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190320102020-large.jpg', 'height': '65', 'width': '300'}]","Wed, 20 Mar 2019 10:20:20 EDT","[2019, 3, 20, 14, 20, 20, 2, 79, 0]","A protein associated with cancer growth appears to drive the deadly lung disease known as idiopathic pulmonary fibrosis, according to new research. The discovery, made in laboratory mice and human tissue samples, may have implications for treating the disease using existing anti-cancer therapies that inhibit the protein PD-L1.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': 'A protein associated with cancer growth appears to drive the deadly lung disease known as idiopathic pulmonary fibrosis, according to new research. The discovery, made in laboratory mice and human tissue samples, may have implications for treating the disease using existing anti-cancer therapies that inhibit the protein PD-L1.'}",Protein linked to cancer growth drives deadly lung disease,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': 'Protein linked to cancer growth drives deadly lung disease'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2017/07/170726125448.htm,https://www.sciencedaily.com/releases/2017/07/170726125448.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/07/170726125448.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/07/170726125448-large.jpg', 'height': '168', 'width': '300'}]","Wed, 26 Jul 2017 12:54:48 EDT","[2017, 7, 26, 16, 54, 48, 2, 207, 0]","The percentage of fatally injured drivers who tested positive for prescription opioids rose sevenfold from 1 percent in 1995 to over 7 percent in 2015, according to a new American study.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/public_health_education.xml', 'value': 'The percentage of fatally injured drivers who tested positive for prescription opioids rose sevenfold from 1 percent in 1995 to over 7 percent in 2015, according to a new American study.'}",Involvement of prescription opioids in fatal car crashes climbs sevenfold,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/public_health_education.xml', 'value': 'Involvement of prescription opioids in fatal car crashes climbs sevenfold'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190213090814.htm,https://www.sciencedaily.com/releases/2019/02/190213090814.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190213090814.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190213090814-large.jpg', 'height': '307', 'width': '300'}]","Wed, 13 Feb 2019 09:08:14 EST","[2019, 2, 13, 14, 8, 14, 2, 44, 0]","The neural 'time windows' in certain small brain areas contribute to the complex cognitive symptoms of autism, new research suggests. In a brain imaging study of adults, the severity of autistic symptoms was linked to how long these brain areas stored information. The differences in neural timescales may underlie features of autism like hypersensitivity and could be useful as a future diagnostic tool.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': ""The neural 'time windows' in certain small brain areas contribute to the complex cognitive symptoms of autism, new research suggests. In a brain imaging study of adults, the severity of autistic symptoms was linked to how long these brain areas stored information. The differences in neural timescales may underlie features of autism like hypersensitivity and could be useful as a future diagnostic tool.""}",Brain clock ticks differently in autism,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'Brain clock ticks differently in autism'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2017/05/170524131146.htm,https://www.sciencedaily.com/releases/2017/05/170524131146.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/05/170524131146.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/05/170524131146-large.jpg', 'height': '200', 'width': '300'}]","Wed, 24 May 2017 13:11:46 EDT","[2017, 5, 24, 17, 11, 46, 2, 144, 0]","The benefits of light alcohol consumption, as well as the risks associated with not drinking at all, might not be as great as previously thought, according to researchers who examined the drinking habits of middle-aged adults.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/public_health_education.xml', 'value': 'The benefits of light alcohol consumption, as well as the risks associated with not drinking at all, might not be as great as previously thought, according to researchers who examined the drinking habits of middle-aged adults.'}","Health benefits of moderate drinking may be overstated, study finds","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/public_health_education.xml', 'value': 'Health benefits of moderate drinking may be overstated, study finds'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/10/181022123952.htm,https://www.sciencedaily.com/releases/2018/10/181022123952.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/10/181022123952.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/10/181022123952-large.jpg', 'height': '200', 'width': '300'}]","Mon, 22 Oct 2018 12:39:52 EDT","[2018, 10, 22, 16, 39, 52, 0, 295, 0]","MIT engineers have devised a new technique to detect either electrical activity or optical signals in the brain, using a minimally invasive technique based on magnetic resonance imaging (MRI).","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'MIT engineers have devised a new technique to detect either electrical activity or optical signals in the brain, using a minimally invasive technique based on magnetic resonance imaging (MRI).'}",Monitoring electromagnetic signals in the brain with MRI,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Monitoring electromagnetic signals in the brain with MRI'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190220082602.htm,https://www.sciencedaily.com/releases/2019/02/190220082602.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190220082602.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190220082602-large.jpg', 'height': '260', 'width': '300'}]","Wed, 20 Feb 2019 08:26:02 EST","[2019, 2, 20, 13, 26, 2, 2, 51, 0]","Implantable pacemakers have without doubt altered modern medicine, saving countless lives by regulating heart rhythm. But they have one serious shortcoming: Their batteries last only five to 12 years, at which point they have to be replaced surgically. Now, researchers have surmounted this issue by designing a pacemaker powered by the energy of heartbeats. The device was successfully tested in pigs, which have a similar physiology to humans.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Implantable pacemakers have without doubt altered modern medicine, saving countless lives by regulating heart rhythm. But they have one serious shortcoming: Their batteries last only five to 12 years, at which point they have to be replaced surgically. Now, researchers have surmounted this issue by designing a pacemaker powered by the energy of heartbeats. The device was successfully tested in pigs, which have a similar physiology to humans.'}",Powering a pacemaker with a patient's heartbeat,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""Powering a pacemaker with a patient's heartbeat""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190312092529.htm,https://www.sciencedaily.com/releases/2019/03/190312092529.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190312092529.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190312092529-large.jpg', 'height': '200', 'width': '300'}]","Tue, 12 Mar 2019 09:25:29 EDT","[2019, 3, 12, 13, 25, 29, 1, 71, 0]",Researchers explain how viruses make a molecular decoy that is used to subvert the CRISPR-Cas bacterial immune system.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/immune_system.xml', 'value': 'Researchers explain how viruses make a molecular decoy that is used to subvert the CRISPR-Cas bacterial immune system.'}",New understanding of sophistication of microbial warfare,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/immune_system.xml', 'value': 'New understanding of sophistication of microbial warfare'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190319103917.htm,https://www.sciencedaily.com/releases/2019/03/190319103917.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190319103917.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190319103917-large.jpg', 'height': '163', 'width': '300'}]","Tue, 19 Mar 2019 10:39:17 EDT","[2019, 3, 19, 14, 39, 17, 1, 78, 0]","Using strong and targeted but noninvasive magnets at specific sites in the brains of people with and without mild learning and memory problems, researchers report they were able to detect differences in the concentrations of brain chemicals that transmit messages between neurons. The strength of these magnetic fields allows the researchers to measure tiny amounts and compare multiple brain metabolite levels at the same time. These studies may ultimately help to reveal what initiates memory decline and may, perhaps, even predict dementia risk.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Using strong and targeted but noninvasive magnets at specific sites in the brains of people with and without mild learning and memory problems, researchers report they were able to detect differences in the concentrations of brain chemicals that transmit messages between neurons. The strength of these magnetic fields allows the researchers to measure tiny amounts and compare multiple brain metabolite levels at the same time. These studies may ultimately help to reveal what initiates memory decline and may, perhaps, even predict dementia risk.'}",Measuring differences in brain chemicals in people with mild memory problems,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Measuring differences in brain chemicals in people with mild memory problems'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/12/181214121811.htm,https://www.sciencedaily.com/releases/2018/12/181214121811.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/12/181214121811.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/12/181214121811-large.jpg', 'height': '200', 'width': '300'}]","Fri, 14 Dec 2018 12:18:11 EST","[2018, 12, 14, 17, 18, 11, 4, 348, 0]","New research shows that an experimental HIV vaccine strategy works in non-human primates. In the study, rhesus macaque monkeys produced neutralizing antibodies against one strain of HIV that resembles the resilient viral form that most commonly infects people, called a Tier 2 virus.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/vaccines.xml', 'value': 'New research shows that an experimental HIV vaccine strategy works in non-human primates. In the study, rhesus macaque monkeys produced neutralizing antibodies against one strain of HIV that resembles the resilient viral form that most commonly infects people, called a Tier 2 virus.'}",HIV vaccine protects non-human primates from infection,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/vaccines.xml', 'value': 'HIV vaccine protects non-human primates from infection'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/01/190128111725.htm,https://www.sciencedaily.com/releases/2019/01/190128111725.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/01/190128111725.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/01/190128111725-large.jpg', 'height': '232', 'width': '300'}]","Mon, 28 Jan 2019 11:17:25 EST","[2019, 1, 28, 16, 17, 25, 0, 28, 0]","Scientists have discovered how a mutated gene can affect the three-dimensional interactions of genes in the cell, leading to various forms of cancer.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Scientists have discovered how a mutated gene can affect the three-dimensional interactions of genes in the cell, leading to various forms of cancer.'}",Cancer: A mutation that breaks gene interplay in 3D,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Cancer: A mutation that breaks gene interplay in 3D'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2017/09/170906103528.htm,https://www.sciencedaily.com/releases/2017/09/170906103528.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/09/170906103528.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/09/170906103528-large.jpg', 'height': '200', 'width': '300'}]","Wed, 06 Sep 2017 10:35:28 EDT","[2017, 9, 6, 14, 35, 28, 2, 249, 0]","In an effort to explore ways to improve clinical observation skills among medical students, researchers found significant improvement in observational recognition skills among students who took an art observation course and demonstrated that art training could help teach medical students to become better clinical observers.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': 'In an effort to explore ways to improve clinical observation skills among medical students, researchers found significant improvement in observational recognition skills among students who took an art observation course and demonstrated that art training could help teach medical students to become better clinical observers.'}",Art courses could help medical students become better clinical observers,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': 'Art courses could help medical students become better clinical observers'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190213132202.htm,https://www.sciencedaily.com/releases/2019/02/190213132202.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190213132202.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190213132202-large.jpg', 'height': '170', 'width': '300'}]","Wed, 13 Feb 2019 13:22:02 EST","[2019, 2, 13, 18, 22, 2, 2, 44, 0]",Biomedical engineers have demonstrated how photoacoustic imaging can take the temperature of deep tissue more quickly and accurately than current techniques. This discovery is expected to play an important role in advancing thermal-based therapies to treat cancer.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Biomedical engineers have demonstrated how photoacoustic imaging can take the temperature of deep tissue more quickly and accurately than current techniques. This discovery is expected to play an important role in advancing thermal-based therapies to treat cancer.'}",Light and sound gauge the temperature of deep tissues,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Light and sound gauge the temperature of deep tissues'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190313132250.htm,https://www.sciencedaily.com/releases/2019/03/190313132250.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190313132250.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190313132250-large.jpg', 'height': '226', 'width': '300'}]","Wed, 13 Mar 2019 13:22:50 EDT","[2019, 3, 13, 17, 22, 50, 2, 72, 0]","Scientists have shown that harmless purple bacteria (Rhodobacter) are capable of visualizing heterogeneity in tumors. With the aid of optoacoustic imaging, the researchers used these microorganisms to visualize macrophages (Greek for 'big eaters'), that also play a role in tumor development.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/immune_system.xml', 'value': ""Scientists have shown that harmless purple bacteria (Rhodobacter) are capable of visualizing heterogeneity in tumors. With the aid of optoacoustic imaging, the researchers used these microorganisms to visualize macrophages (Greek for 'big eaters'), that also play a role in tumor development.""}",Inside a tumor: Purple bacteria visualize 'big eaters',"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/immune_system.xml', 'value': ""Inside a tumor: Purple bacteria visualize 'big eaters'""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/11/181107111850.htm,https://www.sciencedaily.com/releases/2018/11/181107111850.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/11/181107111850.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/11/181107111850-large.jpg', 'height': '202', 'width': '300'}]","Wed, 07 Nov 2018 11:18:50 EST","[2018, 11, 7, 16, 18, 50, 2, 311, 0]","Scientists have developed a noninvasive way of delivering drugs to within a few millimeters of a desired point in the brain. The method, tested in rats, uses focused ultrasound to jiggle drug molecules loose from nanoparticle 'cages' that have been injected into the bloodstream.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""Scientists have developed a noninvasive way of delivering drugs to within a few millimeters of a desired point in the brain. The method, tested in rats, uses focused ultrasound to jiggle drug molecules loose from nanoparticle 'cages' that have been injected into the bloodstream.""}",Ultrasound releases drug to alter activity in targeted brain areas in rats,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Ultrasound releases drug to alter activity in targeted brain areas in rats'}",2019-03-27 15:47:31.683934
