guidislink,href,id,link,links,media_thumbnail,published,published_parsed,summary,summary_detail,title,title_detail,scraping_date
False,,https://www.sciencedaily.com/releases/2019/03/190318170243.htm,https://www.sciencedaily.com/releases/2019/03/190318170243.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190318170243.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190318170243-large.jpg', 'height': '200', 'width': '300'}]","Mon, 18 Mar 2019 17:02:43 EDT","[2019, 3, 18, 21, 2, 43, 0, 77, 0]","To identify genes involved in photosynthesis, researchers built a library containing thousands of single-celled algae, each with a different gene mutation. The library, which took nine years to construct, has already helped researchers identify 303 genes associated with photosynthesis including 21 newly discovered genes with high potential to provide new insights into this life-sustaining process.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biotechnology.xml', 'value': 'To identify genes involved in photosynthesis, researchers built a library containing thousands of single-celled algae, each with a different gene mutation. The library, which took nine years to construct, has already helped researchers identify 303 genes associated with photosynthesis including 21 newly discovered genes with high potential to provide new insights into this life-sustaining process.'}",Algal library lends insights into genes for photosynthesis,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biotechnology.xml', 'value': 'Algal library lends insights into genes for photosynthesis'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190325120347.htm,https://www.sciencedaily.com/releases/2019/03/190325120347.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325120347.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325120347-large.jpg', 'height': '225', 'width': '300'}]","Mon, 25 Mar 2019 12:03:47 EDT","[2019, 3, 25, 16, 3, 47, 0, 84, 0]","Biologists have for the first time reconstructed in detail the ""menu"" of the carnivorous waterwheel plant. This shows that the plant is not at all fussy about what it eats, and catches anything and everything that fits into its trap and triggers the snap mechanism.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': 'Biologists have for the first time reconstructed in detail the ""menu"" of the carnivorous waterwheel plant. This shows that the plant is not at all fussy about what it eats, and catches anything and everything that fits into its trap and triggers the snap mechanism.'}",A varied menu for the carnivorous waterwheel plant,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': 'A varied menu for the carnivorous waterwheel plant'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190315110911.htm,https://www.sciencedaily.com/releases/2019/03/190315110911.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190315110911.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190315110911-large.jpg', 'height': '200', 'width': '300'}]","Fri, 15 Mar 2019 11:09:11 EDT","[2019, 3, 15, 15, 9, 11, 4, 74, 0]","Scientists have discovered that repellent odors suppress the perception of pleasant smells. This happens because certain brain structures that respond to attractive odors are inhibited by a repellent one. These processes in the brain are also reflected in the behavior of the flies. This helps them to avoid spoiled or infected food sources, which would have fatal consequences for the flies and their offspring.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Scientists have discovered that repellent odors suppress the perception of pleasant smells. This happens because certain brain structures that respond to attractive odors are inhibited by a repellent one. These processes in the brain are also reflected in the behavior of the flies. This helps them to avoid spoiled or infected food sources, which would have fatal consequences for the flies and their offspring.'}",A repellent odor inhibits the perception of a pleasant odor in vinegar flies,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'A repellent odor inhibits the perception of a pleasant odor in vinegar flies'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190228113640.htm,https://www.sciencedaily.com/releases/2019/02/190228113640.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190228113640.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190228113640-large.jpg', 'height': '378', 'width': '300'}]","Thu, 28 Feb 2019 11:36:40 EST","[2019, 2, 28, 16, 36, 40, 3, 59, 0]","Prehistoric worms populated the sea bed 500 million years ago -- evidence that life was active in an environment thought uninhabitable until now, research shows.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Prehistoric worms populated the sea bed 500 million years ago -- evidence that life was active in an environment thought uninhabitable until now, research shows.'}",500-million-year old worm 'superhighway' discovered in Canada,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': ""500-million-year old worm 'superhighway' discovered in Canada""}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190311125146.htm,https://www.sciencedaily.com/releases/2019/03/190311125146.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190311125146.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190311125146-large.jpg', 'height': '225', 'width': '300'}]","Mon, 11 Mar 2019 12:51:46 EDT","[2019, 3, 11, 16, 51, 46, 0, 70, 0]","Scientists are rethinking a major milestone in animal evolution, after gaining fresh insights into how life on Earth diversified millions of years ago.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'Scientists are rethinking a major milestone in animal evolution, after gaining fresh insights into how life on Earth diversified millions of years ago.'}",Ancient records prompt rethink of animal evolution timeline,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'Ancient records prompt rethink of animal evolution timeline'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190228154846.htm,https://www.sciencedaily.com/releases/2019/02/190228154846.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190228154846.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190228154846-large.jpg', 'height': '200', 'width': '300'}]","Thu, 28 Feb 2019 15:48:46 EST","[2019, 2, 28, 20, 48, 46, 3, 59, 0]","Fish provide a vital source of protein for over half the world's population, with over 56 million people employed by or subsisting on fisheries. But climate change is beginning to disrupt the complex, interconnected systems that underpin this major source of food.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': ""Fish provide a vital source of protein for over half the world's population, with over 56 million people employed by or subsisting on fisheries. But climate change is beginning to disrupt the complex, interconnected systems that underpin this major source of food.""}",Climate change is shifting productivity of fisheries worldwide,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Climate change is shifting productivity of fisheries worldwide'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190304121508.htm,https://www.sciencedaily.com/releases/2019/03/190304121508.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190304121508.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190304121508-large.jpg', 'height': '169', 'width': '300'}]","Mon, 04 Mar 2019 12:15:08 EST","[2019, 3, 4, 17, 15, 8, 0, 63, 0]","How can a species split into several new species if they still live close to each other and are able to interbreed? Using a group of Caribbean reef fishes as a model system, a team of scientists has found that natural selection can couple the evolution of genes for vision and color pattern.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'How can a species split into several new species if they still live close to each other and are able to interbreed? Using a group of Caribbean reef fishes as a model system, a team of scientists has found that natural selection can couple the evolution of genes for vision and color pattern.'}",How new species arise in the sea,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'How new species arise in the sea'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190311133115.htm,https://www.sciencedaily.com/releases/2019/03/190311133115.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190311133115.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190311133115-large.jpg', 'height': '200', 'width': '300'}]","Mon, 11 Mar 2019 13:31:15 EDT","[2019, 3, 11, 17, 31, 15, 0, 70, 0]","A new study challenges one of the classic assumptions about how new proteins evolve. The research shows that random, noncoding sections of DNA can quickly evolve to produce new proteins.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'A new study challenges one of the classic assumptions about how new proteins evolve. The research shows that random, noncoding sections of DNA can quickly evolve to produce new proteins.'}",Genes that evolve from scratch expand protein diversity,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'Genes that evolve from scratch expand protein diversity'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190306110634.htm,https://www.sciencedaily.com/releases/2019/03/190306110634.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190306110634.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190306110634-large.jpg', 'height': '168', 'width': '300'}]","Wed, 06 Mar 2019 11:06:34 EST","[2019, 3, 6, 16, 6, 34, 2, 65, 0]","Vegetation biomass on grasslands increases in response to elevated carbon dioxide levels, but less than expected. Vegetation on grasslands with a wet spring season has the greatest increase.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': 'Vegetation biomass on grasslands increases in response to elevated carbon dioxide levels, but less than expected. Vegetation on grasslands with a wet spring season has the greatest increase.'}",Rain is important for how carbon dioxide affects grasslands,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': 'Rain is important for how carbon dioxide affects grasslands'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190227142716.htm,https://www.sciencedaily.com/releases/2019/02/190227142716.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190227142716.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190227142716-large.jpg', 'height': '169', 'width': '300'}]","Wed, 27 Feb 2019 14:27:16 EST","[2019, 2, 27, 19, 27, 16, 2, 58, 0]","As gray wolves return to Washington state, a new study finds that one species of deer is changing its behavior to spend more time away from roads, at higher elevations and in rockier landscapes.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'As gray wolves return to Washington state, a new study finds that one species of deer is changing its behavior to spend more time away from roads, at higher elevations and in rockier landscapes.'}",Return of the wolves: How deer escape tactics help save their lives,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Return of the wolves: How deer escape tactics help save their lives'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/01/190131125921.htm,https://www.sciencedaily.com/releases/2019/01/190131125921.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/01/190131125921.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/01/190131125921-large.jpg', 'height': '319', 'width': '300'}]","Thu, 31 Jan 2019 12:59:21 EST","[2019, 1, 31, 17, 59, 21, 3, 31, 0]","New research shows zebra finches engage in socially guided vocal learning, where they learn their songs by watching their mothers' reactions to their immature songs.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': ""New research shows zebra finches engage in socially guided vocal learning, where they learn their songs by watching their mothers' reactions to their immature songs.""}",Psychologists solve mystery of songbird learning,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Psychologists solve mystery of songbird learning'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190319182238.htm,https://www.sciencedaily.com/releases/2019/03/190319182238.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190319182238.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190319182238-large.jpg', 'height': '321', 'width': '300'}]","Tue, 19 Mar 2019 18:22:38 EDT","[2019, 3, 19, 22, 22, 38, 1, 78, 0]","A researcher travels the Americas, collecting feces from nonhuman primates to determine the risk of Zika reservoirs.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/life_sciences.xml', 'value': 'A researcher travels the Americas, collecting feces from nonhuman primates to determine the risk of Zika reservoirs.'}",Are there Zika reservoirs in the Americas?,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/life_sciences.xml', 'value': 'Are there Zika reservoirs in the Americas?'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2018/10/181008114608.htm,https://www.sciencedaily.com/releases/2018/10/181008114608.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/10/181008114608.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/10/181008114608-large.jpg', 'height': '230', 'width': '300'}]","Mon, 08 Oct 2018 11:46:08 EDT","[2018, 10, 8, 15, 46, 8, 0, 281, 0]","A new method for sequencing the chemical groups attached to the surface of DNA is paving the way for better detection of cancer and other diseases in the blood. These chemical groups mark one of the four DNA 'letters' in the genome, and it is differences in these marks along DNA that control which genes are expressed or silenced.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': ""A new method for sequencing the chemical groups attached to the surface of DNA is paving the way for better detection of cancer and other diseases in the blood. These chemical groups mark one of the four DNA 'letters' in the genome, and it is differences in these marks along DNA that control which genes are expressed or silenced.""}",There's a better way to decipher DNA's epigenetic code to identify disease,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': ""There's a better way to decipher DNA's epigenetic code to identify disease""}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190314151704.htm,https://www.sciencedaily.com/releases/2019/03/190314151704.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190314151704.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190314151704-large.jpg', 'height': '290', 'width': '300'}]","Thu, 14 Mar 2019 15:17:04 EDT","[2019, 3, 14, 19, 17, 4, 3, 73, 0]","In the Mesorhabditis belari roundworm, the sole purpose of males is to help females produce clones of themselves.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/genetics.xml', 'value': 'In the Mesorhabditis belari roundworm, the sole purpose of males is to help females produce clones of themselves.'}",In this nematode species males are needed for reproduction but not their genes,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/genetics.xml', 'value': 'In this nematode species males are needed for reproduction but not their genes'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190219111822.htm,https://www.sciencedaily.com/releases/2019/02/190219111822.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190219111822.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190219111822-large.jpg', 'height': '224', 'width': '300'}]","Tue, 19 Feb 2019 11:18:22 EST","[2019, 2, 19, 16, 18, 22, 1, 50, 0]","By studying the logbooks of fishing boats, researchers found that some fishing boats travel more than 250 miles to catch the fish that used to be in local waters. In response, researchers began investigating how local community supported fishery programs -- like farm shares for fish -- can affect fishing communities. That resulted in the creation of Fishadelphia, a CSF based in a South Philadelphia charter school.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'By studying the logbooks of fishing boats, researchers found that some fishing boats travel more than 250 miles to catch the fish that used to be in local waters. In response, researchers began investigating how local community supported fishery programs -- like farm shares for fish -- can affect fishing communities. That resulted in the creation of Fishadelphia, a CSF based in a South Philadelphia charter school.'}","Why North Carolinian boats are fishing off New Jersey's coast, and how a CSF might help","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': ""Why North Carolinian boats are fishing off New Jersey's coast, and how a CSF might help""}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2017/08/170816134638.htm,https://www.sciencedaily.com/releases/2017/08/170816134638.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/08/170816134638.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/08/170816134638-large.jpg', 'height': '225', 'width': '300'}]","Wed, 16 Aug 2017 13:46:38 EDT","[2017, 8, 16, 17, 46, 38, 2, 228, 0]","As corals face threats from ocean warming, a new study uses the latest genetic-sequencing tools to help unravel the relationships between three similar-looking corals.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': 'As corals face threats from ocean warming, a new study uses the latest genetic-sequencing tools to help unravel the relationships between three similar-looking corals.'}",Modern genetic sequencing tools give clearer picture of how corals are related,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': 'Modern genetic sequencing tools give clearer picture of how corals are related'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190325130441.htm,https://www.sciencedaily.com/releases/2019/03/190325130441.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325130441.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325130441-large.jpg', 'height': '200', 'width': '300'}]","Mon, 25 Mar 2019 13:04:41 EDT","[2019, 3, 25, 17, 4, 41, 0, 84, 0]","Scientists have discovered that 558 million-year-old Dickinsonia fossils do not reveal all of the features of the earliest known animals, which potentially had mouths and guts.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/life_sciences.xml', 'value': 'Scientists have discovered that 558 million-year-old Dickinsonia fossils do not reveal all of the features of the earliest known animals, which potentially had mouths and guts.'}",Mystery shrouding oldest animal fossils solved,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/life_sciences.xml', 'value': 'Mystery shrouding oldest animal fossils solved'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190314151619.htm,https://www.sciencedaily.com/releases/2019/03/190314151619.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190314151619.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190314151619-large.jpg', 'height': '200', 'width': '300'}]","Thu, 14 Mar 2019 15:16:19 EDT","[2019, 3, 14, 19, 16, 19, 3, 73, 0]","'Great Dying' extinction survivors appear to have shared many of the same ecological roles as their predecessors, with one catch -- there was a surge in the number of individuals with more modern traits. These hardy stand-outs did a better job of driving recovery, making ongoing ecological interactions more intense. Insights into this ancient marine system and its occupants can help guide modern conservation in identifying Earth's most resilient species in the face of environmental stress.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': ""'Great Dying' extinction survivors appear to have shared many of the same ecological roles as their predecessors, with one catch -- there was a surge in the number of individuals with more modern traits. These hardy stand-outs did a better job of driving recovery, making ongoing ecological interactions more intense. Insights into this ancient marine system and its occupants can help guide modern conservation in identifying Earth's most resilient species in the face of environmental stress.""}",Researchers uncover new clues to surviving extinction,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Researchers uncover new clues to surviving extinction'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190222101321.htm,https://www.sciencedaily.com/releases/2019/02/190222101321.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190222101321.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190222101321-large.jpg', 'height': '225', 'width': '300'}]","Fri, 22 Feb 2019 10:13:21 EST","[2019, 2, 22, 15, 13, 21, 4, 53, 0]","Severe weather and environmental disturbances, such as cyclones or thermal coral bleaching, affect specific areas of coral reefs differently, new research has shown.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Severe weather and environmental disturbances, such as cyclones or thermal coral bleaching, affect specific areas of coral reefs differently, new research has shown.'}",Proximity to land determines how coral reef communities respond to climate change events,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Proximity to land determines how coral reef communities respond to climate change events'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190214115619.htm,https://www.sciencedaily.com/releases/2019/02/190214115619.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190214115619.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190214115619-large.jpg', 'height': '225', 'width': '300'}]","Thu, 14 Feb 2019 11:56:19 EST","[2019, 2, 14, 16, 56, 19, 3, 45, 0]","Researchers wanted to know how Magellanic penguin parents in South America balance the dietary demands of multiple chicks. They found that when a Magellanic penguin parent returns to its nest with fish, the parent tries to feed each of its two chicks equal portions of food, regardless of the youngsters' differences in age or size.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': ""Researchers wanted to know how Magellanic penguin parents in South America balance the dietary demands of multiple chicks. They found that when a Magellanic penguin parent returns to its nest with fish, the parent tries to feed each of its two chicks equal portions of food, regardless of the youngsters' differences in age or size.""}","Parents don't pick favorites, at least if you're a Magellanic penguin","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': ""Parents don't pick favorites, at least if you're a Magellanic penguin""}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190312075904.htm,https://www.sciencedaily.com/releases/2019/03/190312075904.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190312075904.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190312075904-large.jpg', 'height': '205', 'width': '300'}]","Tue, 12 Mar 2019 07:59:04 EDT","[2019, 3, 12, 11, 59, 4, 1, 71, 0]","A new study documents an unprecedented number of southern marine species moving northward into California and as far north as Oregon during the 2014-2016 marine heatwave. Of 67 rare, warm-water species sightings observed, 37 had never been documented so far north before.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'A new study documents an unprecedented number of southern marine species moving northward into California and as far north as Oregon during the 2014-2016 marine heatwave. Of 67 rare, warm-water species sightings observed, 37 had never been documented so far north before.'}",Unprecedented number of warm-water species moved northward during marine heatwave,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Unprecedented number of warm-water species moved northward during marine heatwave'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190307141039.htm,https://www.sciencedaily.com/releases/2019/03/190307141039.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190307141039.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190307141039-large.jpg', 'height': '292', 'width': '300'}]","Thu, 07 Mar 2019 14:10:39 EST","[2019, 3, 7, 19, 10, 39, 3, 66, 0]","Antibiotics survival mechanism: Researchers have discovered an unexpected mechanism that allows bacteria to defend themselves against antibiotics, a surprise finding that could lead to retooled drugs to treat infectious diseases. When under attack by antibiotics, bacteria were found to modulate magnesium ion uptake in order to stabilize their ribosomes -- the fundamental molecular machines of life that translate genes into proteins--as a survival technique.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/molecular_biology.xml', 'value': 'Antibiotics survival mechanism: Researchers have discovered an unexpected mechanism that allows bacteria to defend themselves against antibiotics, a surprise finding that could lead to retooled drugs to treat infectious diseases. When under attack by antibiotics, bacteria were found to modulate magnesium ion uptake in order to stabilize their ribosomes -- the fundamental molecular machines of life that translate genes into proteins--as a survival technique.'}",New mechanism used by bacteria to evade antibiotics,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/molecular_biology.xml', 'value': 'New mechanism used by bacteria to evade antibiotics'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190207142148.htm,https://www.sciencedaily.com/releases/2019/02/190207142148.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190207142148.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190207142148-large.jpg', 'height': '192', 'width': '300'}]","Thu, 07 Feb 2019 14:21:48 EST","[2019, 2, 7, 19, 21, 48, 3, 38, 0]","Male butterflies have genes which give them a sexual preference for a partner with a similar appearance to themselves, according to new research. Researchers observed the courtship rituals and sequenced the DNA from nearly 300 butterflies to find out how much of the genome was responsible for their mating behavior.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Male butterflies have genes which give them a sexual preference for a partner with a similar appearance to themselves, according to new research. Researchers observed the courtship rituals and sequenced the DNA from nearly 300 butterflies to find out how much of the genome was responsible for their mating behavior.'}",Butterflies are genetically wired to choose a mate that looks just like them,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Butterflies are genetically wired to choose a mate that looks just like them'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190326160517.htm,https://www.sciencedaily.com/releases/2019/03/190326160517.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326160517.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326160517-large.jpg', 'height': '400', 'width': '300'}]","Tue, 26 Mar 2019 16:05:17 EDT","[2019, 3, 26, 20, 5, 17, 1, 85, 0]","Tracking animals using DNA signatures are ideally suited to answer the pressing questions required to conserve the world's wildlife, providing benefits over invasive methods such as ear tags and collars, according to a new study.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': ""Tracking animals using DNA signatures are ideally suited to answer the pressing questions required to conserve the world's wildlife, providing benefits over invasive methods such as ear tags and collars, according to a new study.""}",Genetic tagging may help conserve the world's wildlife,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': ""Genetic tagging may help conserve the world's wildlife""}",2019-03-27 15:47:31.509119
